id;province_id;city_id;city_name
1121;12;341700;池州市
1122;12;341702;贵池区
1123;12;341721;东至县
1124;12;341722;石台县
1125;12;341723;青阳县
1126;12;341800;宣城市
1127;12;341802;宣州区
1128;12;341821;郎溪县
1129;12;341822;广德县
1130;12;341823;泾县
1131;12;341824;绩溪县
1132;12;341825;旌德县
1133;12;341881;宁国市
1134;13;350100;福州市
1135;13;350102;鼓楼区
1136;13;350103;台江区
1137;13;350104;仓山区
1138;13;350105;马尾区
1139;13;350111;晋安区
1140;13;350121;闽侯县
1141;13;350122;连江县
1142;13;350123;罗源县
1143;13;350124;闽清县
1144;13;350125;永泰县
1145;13;350128;平潭县
1146;13;350181;福清市
1147;13;350182;长乐市
1148;13;350200;厦门市
1149;13;350203;思明区
1150;13;350205;海沧区
1151;13;350206;湖里区
1152;13;350211;集美区
1153;13;350212;同安区
1154;13;350213;翔安区
1155;13;350300;莆田市
1156;13;350302;城厢区
1157;13;350303;涵江区
1158;13;350304;荔城区
1159;13;350305;秀屿区
1160;13;350322;仙游县
1161;13;350400;三明市
1162;13;350402;梅列区
1163;13;350403;三元区
1164;13;350421;明溪县
1165;13;350423;清流县
1166;13;350424;宁化县
1167;13;350425;大田县
1168;13;350426;尤溪县
1169;13;350427;沙县
1170;13;350428;将乐县
1171;13;350429;泰宁县
1172;13;350430;建宁县
1173;13;350481;永安市
1174;13;350500;泉州市
1175;13;350502;鲤城区
1176;13;350503;丰泽区
1177;13;350504;洛江区
1178;13;350505;泉港区
1179;13;350521;惠安县
1180;13;350524;安溪县
1181;13;350525;永春县
1182;13;350526;德化县
1183;13;350527;金门县
1184;13;350581;石狮市
1185;13;350582;晋江市
1186;13;350583;南安市
1187;13;350600;漳州市
1188;13;350602;芗城区
1189;13;350603;龙文区
1190;13;350622;云霄县
1191;13;350623;漳浦县
1192;13;350624;诏安县
1193;13;350625;长泰县
1194;13;350626;东山县
1195;13;350627;南靖县
1196;13;350628;平和县
1197;13;350629;华安县
1198;13;350681;龙海市
1199;13;350700;南平市
1200;13;350702;延平区
1201;13;350721;顺昌县
1202;13;350722;浦城县
1203;13;350723;光泽县
1204;13;350724;松溪县
1205;13;350725;政和县
1206;13;350781;邵武市
1207;13;350782;武夷山市
1208;13;350783;建瓯市
1209;13;350784;建阳市
1210;13;350800;龙岩市
1211;13;350802;新罗区
1212;13;350821;长汀县
1213;13;350822;永定县
1214;13;350823;上杭县
1215;13;350824;武平县
1216;13;350825;连城县
1217;13;350881;漳平市
1218;13;350900;宁德市
1219;13;350902;蕉城区
1220;13;350921;霞浦县
1221;13;350922;古田县
1222;13;350923;屏南县
1223;13;350924;寿宁县
1224;13;350925;周宁县
1225;13;350926;柘荣县
1226;13;350981;福安市
1227;13;350982;福鼎市
1228;14;360100;南昌市
1229;14;360102;东湖区
1230;14;360103;西湖区
1231;14;360104;青云谱区
1232;14;360105;湾里区
1233;14;360111;青山湖区
1234;14;360121;南昌县
1235;14;360122;新建县
1236;14;360123;安义县
1237;14;360124;进贤县
1238;14;360200;景德镇市
1239;14;360202;昌江区
1240;14;360203;珠山区
1241;14;360222;浮梁县
1242;14;360281;乐平市
1243;14;360300;萍乡市
1244;14;360302;安源区
1245;14;360313;湘东区
1246;14;360321;莲花县
1247;14;360322;上栗县
1248;14;360323;芦溪县
1249;14;360400;九江市
1250;14;360402;庐山区
1251;14;360403;浔阳区
1252;14;360421;九江县
1253;14;360423;武宁县
1254;14;360424;修水县
1255;14;360425;永修县
1256;14;360426;德安县
1257;14;360427;星子县
1258;14;360428;都昌县
1259;14;360429;湖口县
1260;14;360430;彭泽县
1261;14;360481;瑞昌市
1262;14;360482;共青城市
1263;14;360500;新余市
1264;14;360502;渝水区
1265;14;360521;分宜县
1266;14;360600;鹰潭市
1267;14;360602;月湖区
1268;14;360622;余江县
1269;14;360681;贵溪市
1270;14;360700;赣州市
1271;14;360702;章贡区
1272;14;360721;赣县
1273;14;360722;信丰县
1274;14;360723;大余县
1275;14;360724;上犹县
1276;14;360725;崇义县
1277;14;360726;安远县
1278;14;360727;龙南县
1279;14;360728;定南县
1280;14;360729;全南县
1281;14;360730;宁都县
1282;14;360731;于都县
1283;14;360732;兴国县
1284;14;360733;会昌县
1285;14;360734;寻乌县
1286;14;360735;石城县
1287;14;360781;瑞金市
1288;14;360782;南康市
1289;14;360800;吉安市
1290;14;360802;吉州区
1291;14;360803;青原区
1292;14;360821;吉安县
1293;14;360822;吉水县
1294;14;360823;峡江县
1295;14;360824;新干县
1296;14;360825;永丰县
1297;14;360826;泰和县
1298;14;360827;遂川县
1299;14;360828;万安县
1300;14;360829;安福县
1301;14;360830;永新县
1302;14;360881;井冈山市
1303;14;360900;宜春市
1304;14;360902;袁州区
1305;14;360921;奉新县
1306;14;360922;万载县
1307;14;360923;上高县
1308;14;360924;宜丰县
1309;14;360925;靖安县
1310;14;360926;铜鼓县
1311;14;360981;丰城市
1312;14;360982;樟树市
1313;14;360983;高安市
1314;14;361000;抚州市
1315;14;361002;临川区
1316;14;361021;南城县
1317;14;361022;黎川县
1318;14;361023;南丰县
1319;14;361024;崇仁县
1320;14;361025;乐安县
1321;14;361026;宜黄县
1322;14;361027;金溪县
1323;14;361028;资溪县
1324;14;361029;东乡县
1325;14;361030;广昌县
1326;14;361100;上饶市
1327;14;361102;信州区
1328;14;361121;上饶县
1329;14;361122;广丰县
1330;14;361123;玉山县
1331;14;361124;铅山县
1332;14;361125;横峰县
1333;14;361126;弋阳县
1334;14;361127;余干县
1335;14;361128;鄱阳县
1336;14;361129;万年县
1337;14;361130;婺源县
1338;14;361181;德兴市
1339;15;370100;济南市
1340;15;370102;历下区
1341;15;370103;市中区
1342;15;370104;槐荫区
1343;15;370105;天桥区
1344;15;370112;历城区
1345;15;370113;长清区
1346;15;370124;平阴县
1347;15;370125;济阳县
1348;15;370126;商河县
1349;15;370181;章丘市
1350;15;370200;青岛市
1351;15;370202;市南区
1352;15;370203;市北区
1353;15;370205;四方区
1354;15;370211;黄岛区
1355;15;370212;崂山区
1356;15;370213;李沧区
1357;15;370214;城阳区
1358;15;370281;胶州市
1359;15;370282;即墨市
1360;15;370283;平度市
1361;15;370284;胶南市
1362;15;370285;莱西市
1363;15;370300;淄博市
1364;15;370302;淄川区
1365;15;370303;张店区
1366;15;370304;博山区
1367;15;370305;临淄区
1368;15;370306;周村区
1369;15;370321;桓台县
1370;15;370322;高青县
1371;15;370323;沂源县
1372;15;370400;枣庄市
1373;15;370402;市中区
1374;15;370403;薛城区
1375;15;370404;峄城区
1376;15;370405;台儿庄区
1377;15;370406;山亭区
1378;15;370481;滕州市
1379;15;370500;东营市
1380;15;370502;东营区
1381;15;370503;河口区
1382;15;370521;垦利县
1383;15;370522;利津县
1384;15;370523;广饶县
1385;15;370600;烟台市
1386;15;370602;芝罘区
1387;15;370611;福山区
1388;15;370612;牟平区
1389;15;370613;莱山区
1390;15;370634;长岛县
1391;15;370681;龙口市
1392;15;370682;莱阳市
1393;15;370683;莱州市
1394;15;370684;蓬莱市
1395;15;370685;招远市
1396;15;370686;栖霞市
1397;15;370687;海阳市
1398;15;370700;潍坊市
1399;15;370702;潍城区
1400;15;370703;寒亭区
1401;15;370704;坊子区
1402;15;370705;奎文区
1403;15;370724;临朐县
1404;15;370725;昌乐县
1405;15;370781;青州市
1406;15;370782;诸城市
1407;15;370783;寿光市
1408;15;370784;安丘市
1409;15;370785;高密市
1410;15;370786;昌邑市
1411;15;370800;济宁市
1412;15;370802;市中区
1413;15;370811;任城区
1414;15;370826;微山县
1415;15;370827;鱼台县
1416;15;370828;金乡县
1417;15;370829;嘉祥县
1418;15;370830;汶上县
1419;15;370831;泗水县
1420;15;370832;梁山县
1421;15;370881;曲阜市
1422;15;370882;兖州市
1423;15;370883;邹城市
1424;15;370900;泰安市
1425;15;370902;泰山区
1426;15;370911;岱岳区
1427;15;370921;宁阳县
1428;15;370923;东平县
1429;15;370982;新泰市
1430;15;370983;肥城市
1431;15;371000;威海市
1432;15;371002;环翠区
1433;15;371081;文登市
1434;15;371082;荣成市
1435;15;371083;乳山市
1436;15;371100;日照市
1437;15;371102;东港区
1438;15;371103;岚山区
1439;15;371121;五莲县
1440;15;371122;莒县
1441;15;371200;莱芜市
1442;15;371202;莱城区
1443;15;371203;钢城区
1444;15;371300;临沂市
1445;15;371302;兰山区
1446;15;371311;罗庄区
1447;15;371312;河东区
1448;15;371321;沂南县
1449;15;371322;郯城县
1450;15;371323;沂水县
1451;15;371324;苍山县
1452;15;371325;费县
1453;15;371326;平邑县
1454;15;371327;莒南县
1455;15;371328;蒙阴县
1456;15;371329;临沭县
1457;15;371400;德州市
1458;15;371402;德城区
1459;15;371421;陵县
1460;15;371422;宁津县
1461;15;371423;庆云县
1462;15;371424;临邑县
1463;15;371425;齐河县
1464;15;371426;平原县
1465;15;371427;夏津县
1466;15;371428;武城县
1467;15;371481;乐陵市
1468;15;371482;禹城市
1469;15;371500;聊城市
1470;15;371502;东昌府区
1471;15;371521;阳谷县
1472;15;371522;莘县
1473;15;371523;茌平县
1474;15;371524;东阿县
1475;15;371525;冠县
1476;15;371526;高唐县
1477;15;371581;临清市
1478;15;371600;滨州市
1479;15;371602;滨城区
1480;15;371621;惠民县
1481;15;371622;阳信县
1482;15;371623;无棣县
1483;15;371624;沾化县
1484;15;371625;博兴县
1485;15;371626;邹平县
1486;15;371700;菏泽市
1487;15;371702;牡丹区
1488;15;371721;曹县
1489;15;371722;单县
1490;15;371723;成武县
1491;15;371724;巨野县
1492;15;371725;郓城县
1493;15;371726;鄄城县
1494;15;371727;定陶县
1495;15;371728;东明县
1496;16;410100;郑州市
1497;16;410102;中原区
1498;16;410103;二七区
1499;16;410104;管城回族区
1500;16;410105;金水区
1501;16;410106;上街区
1502;16;410108;惠济区
1503;16;410122;中牟县
1504;16;410181;巩义市
1505;16;410182;荥阳市
1506;16;410183;新密市
1507;16;410184;新郑市
1508;16;410185;登封市
1509;16;410200;开封市
1510;16;410202;龙亭区
1511;16;410203;顺河回族区
1512;16;410204;鼓楼区
1513;16;410205;禹王台区
1514;16;410211;金明区
1515;16;410221;杞县
1516;16;410222;通许县
1517;16;410223;尉氏县
1518;16;410224;开封县
1519;16;410225;兰考县
1520;16;410300;洛阳市
1521;16;410302;老城区
1522;16;410303;西工区
1523;16;410304;瀍河回族区
1524;16;410305;涧西区
1525;16;410306;吉利区
1526;16;410311;洛龙区
1527;16;410322;孟津县
1528;16;410323;新安县
1529;16;410324;栾川县
1530;16;410325;嵩县
1531;16;410326;汝阳县
1532;16;410327;宜阳县
1533;16;410328;洛宁县
1534;16;410329;伊川县
1535;16;410381;偃师市
1536;16;410400;平顶山市
1537;16;410402;新华区
1538;16;410403;卫东区
1539;16;410404;石龙区
1540;16;410411;湛河区
1541;16;410421;宝丰县
1542;16;410422;叶县
1543;16;410423;鲁山县
1544;16;410425;郏县
1545;16;410481;舞钢市
1546;16;410482;汝州市
1547;16;410500;安阳市
1548;16;410502;文峰区
1549;16;410503;北关区
1550;16;410505;殷都区
1551;16;410506;龙安区
1552;16;410522;安阳县
1553;16;410523;汤阴县
1554;16;410526;滑县
1555;16;410527;内黄县
1556;16;410581;林州市
1557;16;410600;鹤壁市
1558;16;410602;鹤山区
1559;16;410603;山城区
1560;16;410611;淇滨区
1561;16;410621;浚县
1562;16;410622;淇县
1563;16;410700;新乡市
1564;16;410702;红旗区
1565;16;410703;卫滨区
1566;16;410704;凤泉区
1567;16;410711;牧野区
1568;16;410721;新乡县
1569;16;410724;获嘉县
1570;16;410725;原阳县
1571;16;410726;延津县
1572;16;410727;封丘县
1573;16;410728;长垣县
1574;16;410781;卫辉市
1575;16;410782;辉县市
1576;16;410800;焦作市
1577;16;410802;解放区
1578;16;410803;中站区
1579;16;410804;马村区
1580;16;410811;山阳区
1581;16;410821;修武县
1582;16;410822;博爱县
1583;16;410823;武陟县
1584;16;410825;温县
1585;16;410882;沁阳市
1586;16;410883;孟州市
1587;16;410900;濮阳市
1588;16;410902;华龙区
1589;16;410922;清丰县
1590;16;410923;南乐县
1591;16;410926;范县
1592;16;410927;台前县
1593;16;410928;濮阳县
1594;16;411000;许昌市
1595;16;411002;魏都区
1596;16;411023;许昌县
1597;16;411024;鄢陵县
1598;16;411025;襄城县
1599;16;411081;禹州市
1600;16;411082;长葛市
1601;16;411100;漯河市
1602;16;411102;源汇区
1603;16;411103;郾城区
1604;16;411104;召陵区
1605;16;411121;舞阳县
1606;16;411122;临颍县
1607;16;411200;三门峡市
1608;16;411202;湖滨区
1609;16;411221;渑池县
1610;16;411222;陕县
1611;16;411224;卢氏县
1612;16;411281;义马市
1613;16;411282;灵宝市
1614;16;411300;南阳市
1615;16;411302;宛城区
1616;16;411303;卧龙区
1617;16;411321;南召县
1618;16;411322;方城县
1619;16;411323;西峡县
1620;16;411324;镇平县
1621;16;411325;内乡县
1622;16;411326;淅川县
1623;16;411327;社旗县
1624;16;411328;唐河县
1625;16;411329;新野县
1626;16;411330;桐柏县
1627;16;411381;邓州市
1628;16;411400;商丘市
1629;16;411402;梁园区
1630;16;411403;睢阳区
1631;16;411421;民权县
1632;16;411422;睢县
1633;16;411423;宁陵县
1634;16;411424;柘城县
1635;16;411425;虞城县
1636;16;411426;夏邑县
1637;16;411481;永城市
1638;16;411500;信阳市
1639;16;411502;浉河区
1640;16;411503;平桥区
1641;16;411521;罗山县
1642;16;411522;光山县
1643;16;411523;新县
1644;16;411524;商城县
1645;16;411525;固始县
1646;16;411526;潢川县
1647;16;411527;淮滨县
1648;16;411528;息县
1649;16;411600;周口市
1650;16;411602;川汇区
1651;16;411621;扶沟县
1652;16;411622;西华县
1653;16;411623;商水县
1654;16;411624;沈丘县
1655;16;411625;郸城县
1656;16;411626;淮阳县
1657;16;411627;太康县
1658;16;411628;鹿邑县
1659;16;411681;项城市
1660;16;411700;驻马店市
1661;16;411702;驿城区
1662;16;411721;西平县
1663;16;411722;上蔡县
1664;16;411723;平舆县
1665;16;411724;正阳县
1666;16;411725;确山县
1667;16;411726;泌阳县
1668;16;411727;汝南县
1669;16;411728;遂平县
1670;16;411729;新蔡县
1671;16;419001;济源市
1672;17;420100;武汉市
1673;17;420102;江岸区
1674;17;420103;江汉区
1675;17;420104;硚口区
1676;17;420105;汉阳区
1677;17;420106;武昌区
1678;17;420107;青山区
1679;17;420111;洪山区
1680;17;420112;东西湖区
1681;17;420113;汉南区
1682;17;420114;蔡甸区
1683;17;420115;江夏区
1684;17;420116;黄陂区
1685;17;420117;新洲区
1686;17;420200;黄石市
1687;17;420202;黄石港区
1688;17;420203;西塞山区
1689;17;420204;下陆区
1690;17;420205;铁山区
1691;17;420222;阳新县
1692;17;420281;大冶市
1693;17;420300;十堰市
1694;17;420302;茅箭区
1695;17;420303;张湾区
1696;17;420321;郧县
1697;17;420322;郧西县
1698;17;420323;竹山县
1699;17;420324;竹溪县
1700;17;420325;房县
1701;17;420381;丹江口市
1702;17;420500;宜昌市
1703;17;420502;西陵区
1704;17;420503;伍家岗区
1705;17;420504;点军区
1706;17;420505;猇亭区
1707;17;420506;夷陵区
1708;17;420525;远安县
1709;17;420526;兴山县
1710;17;420527;秭归县
1711;17;420528;长阳土家族自治县
1712;17;420529;五峰土家族自治县
1713;17;420581;宜都市
1714;17;420582;当阳市
1715;17;420583;枝江市
1716;17;420600;襄阳市
1717;17;420602;襄城区
1718;17;420606;樊城区
1719;17;420607;襄州区
1720;17;420624;南漳县
1721;17;420625;谷城县
1722;17;420626;保康县
1723;17;420682;老河口市
1724;17;420683;枣阳市
1725;17;420684;宜城市
1726;17;420700;鄂州市
1727;17;420702;梁子湖区
1728;17;420703;华容区
1729;17;420704;鄂城区
1730;17;420800;荆门市
1731;17;420802;东宝区
1732;17;420804;掇刀区
1733;17;420821;京山县
1734;17;420822;沙洋县
1735;17;420881;钟祥市
1736;17;420900;孝感市
1737;17;420902;孝南区
1738;17;420921;孝昌县
1739;17;420922;大悟县
1740;17;420923;云梦县
1741;17;420981;应城市
1742;17;420982;安陆市
1743;17;420984;汉川市
1744;17;421000;荆州市
1745;17;421002;沙市区
1746;17;421003;荆州区
1747;17;421022;公安县
1748;17;421023;监利县
1749;17;421024;江陵县
1750;17;421081;石首市
1751;17;421083;洪湖市
1752;17;421087;松滋市
1753;17;421100;黄冈市
1754;17;421102;黄州区
1755;17;421121;团风县
1756;17;421122;红安县
1757;17;421123;罗田县
1758;17;421124;英山县
1759;17;421125;浠水县
1760;17;421126;蕲春县
1761;17;421127;黄梅县
1762;17;421181;麻城市
1763;17;421182;武穴市
1764;17;421200;咸宁市
1765;17;421202;咸安区
1766;17;421221;嘉鱼县
1767;17;421222;通城县
1768;17;421223;崇阳县
1769;17;421224;通山县
1770;17;421281;赤壁市
1771;17;421300;随州市
1772;17;421303;曾都区
1773;17;421321;随县
1774;17;421381;广水市
1775;17;422800;恩施土家族苗族自治州
1776;17;422801;恩施市
1777;17;422802;利川市
1778;17;422822;建始县
1779;17;422823;巴东县
1780;17;422825;宣恩县
1781;17;422826;咸丰县
1782;17;422827;来凤县
1783;17;422828;鹤峰县
1784;17;429004;仙桃市
1785;17;429005;潜江市
1786;17;429006;天门市
1787;17;429021;神农架林区
1788;18;430100;长沙市
1789;18;430102;芙蓉区
1790;18;430103;天心区
1791;18;430104;岳麓区
1792;18;430105;开福区
1793;18;430111;雨花区
1794;18;430112;望城区
1795;18;430121;长沙县
1796;18;430124;宁乡县
1797;18;430181;浏阳市
1798;18;430200;株洲市
1799;18;430202;荷塘区
1800;18;430203;芦淞区
1801;18;430204;石峰区
1802;18;430211;天元区
1803;18;430221;株洲县
1804;18;430223;攸县
1805;18;430224;茶陵县
1806;18;430225;炎陵县
1807;18;430281;醴陵市
1808;18;430300;湘潭市
1809;18;430302;雨湖区
1810;18;430304;岳塘区
1811;18;430321;湘潭县
1812;18;430381;湘乡市
1813;18;430382;韶山市
1814;18;430400;衡阳市
1815;18;430405;珠晖区
1816;18;430406;雁峰区
1817;18;430407;石鼓区
1818;18;430408;蒸湘区
1819;18;430412;南岳区
1820;18;430421;衡阳县
1821;18;430422;衡南县
1822;18;430423;衡山县
1823;18;430424;衡东县
1824;18;430426;祁东县
1825;18;430481;耒阳市
1826;18;430482;常宁市
1827;18;430500;邵阳市
1828;18;430502;双清区
1829;18;430503;大祥区
1830;18;430511;北塔区
1831;18;430521;邵东县
1832;18;430522;新邵县
1833;18;430523;邵阳县
1834;18;430524;隆回县
1835;18;430525;洞口县
1836;18;430527;绥宁县
1837;18;430528;新宁县
1838;18;430529;城步苗族自治县
1839;18;430581;武冈市
1840;18;430600;岳阳市
1841;18;430602;岳阳楼区
1842;18;430603;云溪区
1843;18;430611;君山区
1844;18;430621;岳阳县
1845;18;430623;华容县
1846;18;430624;湘阴县
1847;18;430626;平江县
1848;18;430681;汨罗市
1849;18;430682;临湘市
1850;18;430700;常德市
1851;18;430702;武陵区
1852;18;430703;鼎城区
1853;18;430721;安乡县
1854;18;430722;汉寿县
1855;18;430723;澧县
1856;18;430724;临澧县
1857;18;430725;桃源县
1858;18;430726;石门县
1859;18;430781;津市市
1860;18;430800;张家界市
1861;18;430802;永定区
1862;18;430811;武陵源区
1863;18;430821;慈利县
1864;18;430822;桑植县
1865;18;430900;益阳市
1866;18;430902;资阳区
1867;18;430903;赫山区
1868;18;430921;南县
1869;18;430922;桃江县
1870;18;430923;安化县
1871;18;430981;沅江市
1872;18;431000;郴州市
1873;18;431002;北湖区
1874;18;431003;苏仙区
1875;18;431021;桂阳县
1876;18;431022;宜章县
1877;18;431023;永兴县
1878;18;431024;嘉禾县
1879;18;431025;临武县
1880;18;431026;汝城县
1881;18;431027;桂东县
1882;18;431028;安仁县
1883;18;431081;资兴市
1884;18;431100;永州市
1885;18;431102;零陵区
1886;18;431103;冷水滩区
1887;18;431121;祁阳县
1888;18;431122;东安县
1889;18;431123;双牌县
1890;18;431124;道县
1891;18;431125;江永县
1892;18;431126;宁远县
1893;18;431127;蓝山县
1894;18;431128;新田县
1895;18;431129;江华瑶族自治县
1896;18;431200;怀化市
1897;18;431202;鹤城区
1898;18;431221;中方县
1899;18;431222;沅陵县
1900;18;431223;辰溪县
1901;18;431224;溆浦县
1902;18;431225;会同县
1903;18;431226;麻阳苗族自治县
1904;18;431227;新晃侗族自治县
1905;18;431228;芷江侗族自治县
1906;18;431229;靖州苗族侗族自治县
1907;18;431230;通道侗族自治县
1908;18;431281;洪江市
1909;18;431300;娄底市
1910;18;431302;娄星区
1911;18;431321;双峰县
1912;18;431322;新化县
1913;18;431381;冷水江市
1914;18;431382;涟源市
1915;18;433100;湘西土家族苗族自治州
1916;18;433101;吉首市
1917;18;433122;泸溪县
1918;18;433123;凤凰县
1919;18;433124;花垣县
1920;18;433125;保靖县
1921;18;433126;古丈县
1922;18;433127;永顺县
1923;18;433130;龙山县
1924;19;440100;广州市
1925;19;440103;荔湾区
1926;19;440104;越秀区
1927;19;440105;海珠区
1928;19;440106;天河区
1929;19;440111;白云区
1930;19;440112;黄埔区
1931;19;440113;番禺区
1932;19;440114;花都区
1933;19;440115;南沙区
1934;19;440116;萝岗区
1935;19;440183;增城市
1936;19;440184;从化市
1937;19;440200;韶关市
1938;19;440203;武江区
1939;19;440204;浈江区
1940;19;440205;曲江区
1941;19;440222;始兴县
1942;19;440224;仁化县
1943;19;440229;翁源县
1944;19;440232;乳源瑶族自治县
1945;19;440233;新丰县
1946;19;440281;乐昌市
1947;19;440282;南雄市
1948;19;440300;深圳市
1949;19;440303;罗湖区
1950;19;440304;福田区
1951;19;440305;南山区
1952;19;440306;宝安区
1953;19;440307;龙岗区
1954;19;440308;盐田区
1955;19;440400;珠海市
1956;19;440402;香洲区
1957;19;440403;斗门区
1958;19;440404;金湾区
1959;19;440500;汕头市
1960;19;440507;龙湖区
1961;19;440511;金平区
1962;19;440512;濠江区
1963;19;440513;潮阳区
1964;19;440514;潮南区
1965;19;440515;澄海区
1966;19;440523;南澳县
1967;19;440600;佛山市
1968;19;440604;禅城区
1969;19;440605;南海区
1970;19;440606;顺德区
1971;19;440607;三水区
1972;19;440608;高明区
1973;19;440700;江门市
1974;19;440703;蓬江区
1975;19;440704;江海区
1976;19;440705;新会区
1977;19;440781;台山市
1978;19;440783;开平市
1979;19;440784;鹤山市
1980;19;440785;恩平市
1981;19;440800;湛江市
1982;19;440802;赤坎区
1983;19;440803;霞山区
1984;19;440804;坡头区
1985;19;440811;麻章区
1986;19;440823;遂溪县
1987;19;440825;徐闻县
1988;19;440881;廉江市
1989;19;440882;雷州市
1990;19;440883;吴川市
1991;19;440900;茂名市
1992;19;440902;茂南区
1993;19;440903;茂港区
1994;19;440923;电白县
1995;19;440981;高州市
1996;19;440982;化州市
1997;19;440983;信宜市
1998;19;441200;肇庆市
1999;19;441202;端州区
2000;19;441203;鼎湖区
2001;19;441223;广宁县
2002;19;441224;怀集县
2003;19;441225;封开县
2004;19;441226;德庆县
2005;19;441283;高要市
2006;19;441284;四会市
2007;19;441300;惠州市
2008;19;441302;惠城区
2009;19;441303;惠阳区
2010;19;441322;博罗县
2011;19;441323;惠东县
2012;19;441324;龙门县
2013;19;441400;梅州市
2014;19;441402;梅江区
2015;19;441421;梅县
2016;19;441422;大埔县
2017;19;441423;丰顺县
2018;19;441424;五华县
2019;19;441426;平远县
2020;19;441427;蕉岭县
2021;19;441481;兴宁市
2022;19;441500;汕尾市
2023;19;441521;海丰县
2024;19;441523;陆河县
2025;19;441581;陆丰市
2026;19;441600;河源市
2027;19;441602;源城区
2028;19;441621;紫金县
2029;19;441622;龙川县
2030;19;441623;连平县
2031;19;441624;和平县
2032;19;441625;东源县
2033;19;441700;阳江市
2034;19;441702;江城区
2035;19;441721;阳西县
2036;19;441723;阳东县
2037;19;441781;阳春市
2038;19;441800;清远市
2039;19;441802;清城区
2040;19;441821;佛冈县
2041;19;441823;阳山县
2042;19;441825;连山壮族瑶族自治县
2043;19;441826;连南瑶族自治县
2044;19;441827;清新县
2045;19;441881;英德市
2046;19;441882;连州市
2047;19;441900;东莞市
2048;19;442000;中山市
2049;19;445100;潮州市
2050;19;445102;湘桥区
2051;19;445121;潮安县
2052;19;445122;饶平县
2053;19;445200;揭阳市
2054;19;445202;榕城区
2055;19;445221;揭东县
2056;19;445222;揭西县
2057;19;445224;惠来县
2058;19;445281;普宁市
2059;19;445300;云浮市
2060;19;445302;云城区
2061;19;445321;新兴县
2062;19;445322;郁南县
2063;19;445323;云安县
2064;19;445381;罗定市
2065;20;450100;南宁市
2066;20;450102;兴宁区
2067;20;450103;青秀区
2068;20;450105;江南区
2069;20;450107;西乡塘区
2070;20;450108;良庆区
2071;20;450109;邕宁区
2072;20;450122;武鸣县
2073;20;450123;隆安县
2074;20;450124;马山县
2075;20;450125;上林县
2076;20;450126;宾阳县
2077;20;450127;横县
2078;20;450200;柳州市
2079;20;450202;城中区
2080;20;450203;鱼峰区
2081;20;450204;柳南区
2082;20;450205;柳北区
2083;20;450221;柳江县
2084;20;450222;柳城县
2085;20;450223;鹿寨县
2086;20;450224;融安县
2087;20;450225;融水苗族自治县
2088;20;450226;三江侗族自治县
2089;20;450300;桂林市
2090;20;450302;秀峰区
2091;20;450303;叠彩区
2092;20;450304;象山区
2093;20;450305;七星区
2094;20;450311;雁山区
2095;20;450321;阳朔县
2096;20;450322;临桂县
2097;20;450323;灵川县
2098;20;450324;全州县
2099;20;450325;兴安县
2100;20;450326;永福县
2101;20;450327;灌阳县
2102;20;450328;龙胜各族自治县
2103;20;450329;资源县
2104;20;450330;平乐县
2105;20;450331;荔浦县
2106;20;450332;恭城瑶族自治县
2107;20;450400;梧州市
2108;20;450403;万秀区
2109;20;450404;蝶山区
2110;20;450405;长洲区
2111;20;450421;苍梧县
2112;20;450422;藤县
2113;20;450423;蒙山县
2114;20;450481;岑溪市
2115;20;450500;北海市
2116;20;450502;海城区
2117;20;450503;银海区
2118;20;450512;铁山港区
2119;20;450521;合浦县
2120;20;450600;防城港市
2121;20;450602;港口区
2122;20;450603;防城区
2123;20;450621;上思县
2124;20;450681;东兴市
2125;20;450700;钦州市
2126;20;450702;钦南区
2127;20;450703;钦北区
2128;20;450721;灵山县
2129;20;450722;浦北县
2130;20;450800;贵港市
2131;20;450802;港北区
2132;20;450803;港南区
2133;20;450804;覃塘区
2134;20;450821;平南县
2135;20;450881;桂平市
2136;20;450900;玉林市
2137;20;450902;玉州区
2138;20;450921;容县
2139;20;450922;陆川县
2140;20;450923;博白县
2141;20;450924;兴业县
2142;20;450981;北流市
2143;20;451000;百色市
2144;20;451002;右江区
2145;20;451021;田阳县
2146;20;451022;田东县
2147;20;451023;平果县
2148;20;451024;德保县
2149;20;451025;靖西县
2150;20;451026;那坡县
2151;20;451027;凌云县
2152;20;451028;乐业县
2153;20;451029;田林县
2154;20;451030;西林县
2155;20;451031;隆林各族自治县
2156;20;451100;贺州市
2157;20;451102;八步区
2158;20;451121;昭平县
2159;20;451122;钟山县
2160;20;451123;富川瑶族自治县
2161;20;451200;河池市
2162;20;451202;金城江区
2163;20;451221;南丹县
2164;20;451222;天峨县
2165;20;451223;凤山县
2166;20;451224;东兰县
2167;20;451225;罗城仫佬族自治县
2168;20;451226;环江毛南族自治县
2169;20;451227;巴马瑶族自治县
2170;20;451228;都安瑶族自治县
2171;20;451229;大化瑶族自治县
2172;20;451281;宜州市
2173;20;451300;来宾市
2174;20;451302;兴宾区
2175;20;451321;忻城县
2176;20;451322;象州县
2177;20;451323;武宣县
2178;20;451324;金秀瑶族自治县
2179;20;451381;合山市
2180;20;451400;崇左市
2181;20;451402;江洲区
2182;20;451421;扶绥县
2183;20;451422;宁明县
2184;20;451423;龙州县
2185;20;451424;大新县
2186;20;451425;天等县
2187;20;451481;凭祥市
